,Date,Date_YMD,Daily Confirmed,Total Confirmed,Daily Recovered,Total Recovered,Daily Deceased,Total Deceased,decConf,recConf,decConf2,recConf2,index,deathRate,deathRate1,recoveredRate,recoveredRate1,infecRate,infecRate1
465,9 May 2021,2021-05-09,366455,22662329,353777,18665233,3749,245557,0.01023045121501958,0.9654036648428865,0.010835470617340345,0.8236237767089164,466,0.01023045121501958,0.010835470617340345,0.9654036648428865,0.8236237767089164,0.0002655462576664204,0.016421925354969072
466,10 May 2021,2021-05-10,329491,22991820,355930,19021163,3879,249436,0.011772703958529975,1.0802419489454946,0.010848901913811085,0.8273013184689163,467,0.011772703958529975,0.010848901913811085,1.0802419489454946,0.8273013184689163,0.0002387608355316929,0.016660686190500765
467,11 May 2021,2021-05-11,348555,23340375,355398,19376561,4198,253634,0.012044010270975887,1.0196324826784868,0.010866749141776856,0.8301735083519438,468,0.012044010270975887,0.010866749141776856,1.0196324826784868,0.8301735083519438,0.00025257528438940433,0.016913261474890168
468,12 May 2021,2021-05-12,362632,23703007,352005,19728566,4128,257762,0.011383441064219374,0.970694809062631,0.010874654004869509,0.8323233419287266,469,0.011383441064219374,0.010874654004869509,0.970694809062631,0.8323233419287266,0.00026277597661401636,0.017176037451504186
469,13 May 2021,2021-05-13,343005,24046012,344676,20073242,4000,261762,0.011661637585457938,1.004871649101325,0.01088587995381521,0.8347846620054918,470,0.011661637585457938,0.01088587995381521,1.004871649101325,0.8347846620054918,0.0002485535580381507,0.017424591009542335
470,14 May 2021,2021-05-14,326256,24372268,353200,20426442,3889,265651,0.011920087293413761,1.0825854543671227,0.010899724227552397,0.8381018130934716,471,0.011920087293413761,0.010899724227552397,1.0825854543671227,0.8381018130934716,0.00023641664008190814,0.017661007649624243
471,15 May 2021,2021-05-15,310757,24683025,362547,20788989,4077,269728,0.0131195757456791,1.1666575491461173,0.010927671952688133,0.8422382993980682,472,0.0131195757456791,0.010927671952688133,1.1666575491461173,0.8422382993980682,0.00022518551634892088,0.017886193165973164
472,16 May 2021,2021-05-16,281837,24964862,378526,21167515,4098,273826,0.014540319404478474,1.3430670919716006,0.01096845638481799,0.8478923296271376,473,0.014540319404478474,0.01096845638481799,1.3430670919716006,0.8478923296271376,0.00020422906119968597,0.018090422227172852
473,17 May 2021,2021-05-17,263021,25227883,422391,21589906,4334,278160,0.016477771736857515,1.6059212002083483,0.011025895434825031,0.8557953911550962,474,0.016477771736857515,0.011025895434825031,1.6059212002083483,0.8557953911550962,0.0001905943219158684,0.01828101654908872
474,18 May 2021,2021-05-18,267246,25495129,389758,21979664,4529,282689,0.016946932788516948,1.458424073699887,0.011087961155246557,0.8621122881943449,475,0.016946932788516948,0.011087961155246557,1.458424073699887,0.8621122881943449,0.00019365590639047137,0.01847467245547919
475,19 May 2021,2021-05-19,276187,25771316,369005,22348669,3877,286566,0.014037590473121472,1.3360694022528214,0.011119571852675276,0.8671916094622409,476,0.014037590473121472,0.011119571852675276,1.3360694022528214,0.8671916094622409,0.00020013487131057196,0.018674807326789764
476,20 May 2021,2021-05-20,259242,26030558,357173,22705842,4209,290775,0.016235795125789803,1.3777590050994823,0.011170525042144698,0.87227642219579,477,0.016235795125789803,0.011170525042144698,1.3777590050994823,0.87227642219579,0.00018785592482012294,0.018862663251609884
477,21 May 2021,2021-05-21,257299,26287857,357625,23063467,4194,294969,0.016300102215710127,1.3899198986393262,0.011220732066520295,0.8773429876767818,478,0.016300102215710127,0.011220732066520295,1.3899198986393262,0.8773429876767818,0.00018644795827949489,0.01904911120988938
478,22 May 2021,2021-05-22,240897,26528754,355138,23418605,3739,298708,0.015521156344827872,1.4742317255922657,0.011259782498642793,0.8827630954699192,479,0.015521156344827872,0.011259782498642793,1.4742317255922657,0.8827630954699192,0.00017456248879962798,0.01922367369868901
479,23 May 2021,2021-05-23,222834,26751588,302253,23720858,4454,303162,0.019987973110028093,1.3564043189100408,0.0113324861312906,0.8867084077401312,480,0.019987973110028093,0.0113324861312906,1.3564043189100408,0.8867084077401312,0.0001614733999558994,0.019385147098644907
480,24 May 2021,2021-05-24,195857,26947445,326737,24047595,3509,306671,0.017916132688645288,1.6682426464206028,0.011380336800019446,0.8923886847157495,481,0.017916132688645288,0.011380336800019446,1.6682426464206028,0.8923886847157495,0.00014192491134729256,0.0195270720099922
481,25 May 2021,2021-05-25,208992,27156437,295264,24342859,4160,310831,0.01990506813657939,1.412800489970908,0.011445941895838545,0.8963936984811373,482,0.01990506813657939,0.011445941895838545,1.412800489970908,0.8963936984811373,0.0001514429970452594,0.019678515007037458
482,26 May 2021,2021-05-26,211510,27367947,283054,24625913,3843,314674,0.018169353694860762,1.338253510472318,0.011497903003100671,0.8998085607225124,483,0.018169353694860762,0.011497903003100671,1.338253510472318,0.8998085607225124,0.0001532676289285849,0.019831782635966043
483,27 May 2021,2021-05-27,186075,27554022,271002,24896915,3659,318333,0.019664113932554076,1.4564127367996775,0.011553050222577306,0.9035673630513905,484,0.019664113932554076,0.011553050222577306,1.4564127367996775,0.9035673630513905,0.00013483652807378578,0.019966619164039832
484,28 May 2021,2021-05-28,174083,27728105,285332,25182247,3611,321944,0.02074297892384667,1.639057231320692,0.01161074656923003,0.9081849264491749,485,0.02074297892384667,0.01161074656923003,1.639057231320692,0.9081849264491749,0.00012614670061356363,0.020092765864653393
485,29 May 2021,2021-05-29,165282,27893387,264483,25446730,3463,325407,0.020952069795864038,1.6001923984462918,0.011666098491373601,0.912285410158329,486,0.020952069795864038,0.011666098491373601,1.6001923984462918,0.912285410158329,0.00011976918464646763,0.020212535049299863
486,30 May 2021,2021-05-30,153396,28046783,237664,25684394,3130,328537,0.02040470416438499,1.5493493963336724,0.011713892463174832,0.9157696980790988,487,0.02040470416438499,0.011713892463174832,1.5493493963336724,0.9157696980790988,0.00011115616853637751,0.02032369121783624
487,31 May 2021,2021-05-31,126883,28173666,255125,25939519,2783,331320,0.021933592364619375,2.0107106546976348,0.011759917931872976,0.9207008771950373,488,0.021933592364619375,0.011759917931872976,2.0107106546976348,0.9207008771950373,9.194391074344303e-05,0.020415635128579683
488,1 June 2021,2021-06-01,133152,28306818,231397,26170916,3205,334525,0.02407023552030762,1.7378409637106464,0.011817824242908547,0.9245446097120489,489,0.02407023552030762,0.011817824242908547,1.7378409637106464,0.9245446097120489,9.648664993191308e-05,0.020512121778511597
489,2 June 2021,2021-06-02,134044,28440862,211890,26382806,2898,337423,0.021619766643788608,1.5807496046074423,0.01186402156165309,0.927637355014064,490,0.021619766643788608,0.01186402156165309,1.5807496046074423,0.927637355014064,9.713302468962807e-05,0.020609254803201225
490,3 June 2021,2021-06-03,132424,28573286,206722,26589528,2717,340140,0.020517428864858335,1.561061439014076,0.011904126112761409,0.9305729834503459,491,0.020517428864858335,0.011904126112761409,1.561061439014076,0.9305729834503459,9.595911537628919e-05,0.020705213918577513
491,4 June 2021,2021-06-04,120454,28693740,197763,26787291,3372,343512,0.027994089029837115,1.6418134723628937,0.011971670475859892,0.9335587135033635,492,0.027994089029837115,0.011971670475859892,1.6418134723628937,0.9335587135033635,8.728522989439631e-05,0.020792499148471907
492,5 June 2021,2021-06-05,114488,28808228,189374,26976665,2682,346194,0.02342603591642792,1.6540947522884495,0.01201719175507775,0.9364222263167314,493,0.02342603591642792,0.01201719175507775,1.6540947522884495,0.9364222263167314,8.296205522564336e-05,0.020875461203697553
493,6 June 2021,2021-06-06,101209,28909437,174156,27150821,2444,348638,0.02414805007459811,1.7207560592437432,0.012059660656829809,0.9391680993303329,494,0.02414805007459811,0.012059660656829809,1.7207560592437432,0.9391680993303329,7.333962203315752e-05,0.02094880082573071
494,7 June 2021,2021-06-07,85804,28995241,182866,27333687,2107,350745,0.02455596475688779,2.13120600438208,0.012096640272795112,0.9426956306381451,495,0.02455596475688779,0.012096640272795112,2.13120600438208,0.9426956306381451,6.217661402575905e-05,0.021010977439756467
495,8 June 2021,2021-06-08,92787,29088028,162356,27496043,2222,352967,0.023947320206494444,1.7497709808486102,0.012134442389838183,0.9452700953120645,496,0.023947320206494444,0.012134442389838183,1.7497709808486102,0.9452700953120645,6.723674287455253e-05,0.021078214182631023
496,9 June 2021,2021-06-09,93883,29181911,149022,27645065,6139,359106,0.06538990019492347,1.5873161275204244,0.012305773943317146,0.947335662835789,497,0.06538990019492347,0.012305773943317146,1.5873161275204244,0.947335662835789,6.80309432495028e-05,0.021146245125880522
497,10 June 2021,2021-06-10,91849,29273760,135329,27780394,3414,362520,0.037169702446406605,1.4733856656033273,0.012383786708642826,0.9489861910461792,498,0.037169702446406605,0.012383786708642826,1.4733856656033273,0.9489861910461792,6.655703488942175e-05,0.021212802160769945
498,11 June 2021,2021-06-11,84574,29358334,122685,27903079,3996,366516,0.04724856338827536,1.4506231229455862,0.012484223389515223,0.9504312812845579,499,0.04724856338827536,0.012484223389515223,1.4506231229455862,0.9504312812845579,6.128531251007583e-05,0.02127408747328002
499,12 June 2021,2021-06-12,80525,29438859,132664,28035743,3300,369816,0.04098106178205526,1.647488357652903,0.012562171652101054,0.9523379625548667,500,0.04098106178205526,0.012562171652101054,1.647488357652903,0.9523379625548667,5.8351263862107224e-05,0.021332438737142127
500,13 June 2021,2021-06-13,71001,29509860,119574,28155317,3922,373738,0.05523865861044211,1.684117125110914,0.012664851680082521,0.9540986300849953,501,0.05523865861044211,0.012664851680082521,1.684117125110914,0.9540986300849953,5.1449836516280346e-05,0.02138388857365841
501,14 June 2021,2021-06-14,60008,29569868,117376,28272693,2733,376471,0.04554392747633649,1.9560058658845487,0.012731575264387382,0.9561318636931352,502,0.04554392747633649,0.012731575264387382,1.9560058658845487,0.9561318636931352,4.348391979928383e-05,0.02142737249345769
502,15 June 2021,2021-06-15,62215,29632083,107776,28380469,2540,379011,0.040826167322992844,1.7323153580326287,0.01279056217546367,0.9577615248985365,503,0.040826167322992844,0.01279056217546367,1.7323153580326287,0.9577615248985365,4.5083190079863404e-05,0.021472455683537558
503,16 June 2021,2021-06-16,67289,29699372,103900,28484369,2329,381340,0.034611897932797335,1.5440859575859354,0.012840002138765762,0.9590899430466072,504,0.034611897932797335,0.012840002138765762,1.5440859575859354,0.9590899430466072,4.875998999090137e-05,0.02152121567352846
504,17 June 2021,2021-06-17,62436,29761808,88500,28572869,1591,382931,0.025482093663911846,1.417451470305593,0.012866523431640981,0.9600515197195009,505,0.025482093663911846,0.012866523431640981,1.417451470305593,0.9600515197195009,4.524333449853494e-05,0.021566459008026992
505,18 June 2021,2021-06-18,60765,29822573,97854,28670723,1645,384576,0.027071504978194685,1.610367810417181,0.012895466799595058,0.9613765720348811,506,0.027071504978194685,0.012895466799595058,1.610367810417181,0.9613765720348811,4.4032468780887245e-05,0.02161049147680788
506,19 June 2021,2021-06-19,58615,29881188,87608,28758331,1574,386150,0.02685319457476755,1.4946344792288664,0.012922846307181629,0.9624226118452854,507,0.02685319457476755,0.012922846307181629,1.4946344792288664,0.9624226118452854,4.2474502716888104e-05,0.021652965979524767
507,20 June 2021,2021-06-20,52978,29934166,78189,28836520,1424,387574,0.026879081883045792,1.4758767790403564,0.01294754629208644,0.9633313318299899,508,0.026879081883045792,0.01294754629208644,1.4758767790403564,0.9633313318299899,3.838973308769595e-05,0.021691355712612465
508,21 June 2021,2021-06-21,42683,29976849,82031,28918551,1167,388741,0.027341095986692595,1.9218658482299744,0.012968040770395848,0.9646961560236034,509,0.027341095986692595,0.012968040770395848,1.9218658482299744,0.9646961560236034,3.09296118649652e-05,0.02172228532447743
509,22 June 2021,2021-06-22,50817,30027666,68697,28987248,1359,390100,0.026743019068421983,1.351850758604404,0.012991352707866138,0.9653513529822797,510,0.026743019068421983,0.012991352707866138,1.351850758604404,0.9653513529822797,3.6823796034532165e-05,0.02175910912051196
510,23 June 2021,2021-06-23,54309,30081975,69187,29056435,1323,391423,0.02436060321493675,1.273950910530483,0.01301187837567181,0.9659084883888109,511,0.02436060321493675,0.01301187837567181,1.273950910530483,0.9659084883888109,3.935422277661821e-05,0.02179846334328858
511,24 June 2021,2021-06-24,51659,30133634,64369,29120804,1328,392751,0.02570704039954316,1.2460365086432181,0.01303364207582796,0.9663887203249366,512,0.02570704039954316,0.01303364207582796,1.2460365086432181,0.9663887203249366,3.743393902331694e-05,0.021835897282311896
512,25 June 2021,2021-06-25,48768,30182402,64819,29185623,1183,393934,0.02425770997375328,1.3291297572178478,0.013051777655071985,0.9669748285772617,513,0.02425770997375328,0.013051777655071985,1.3291297572178478,0.9669748285772617,3.5339018143772056e-05,0.02187123630045567
513,26 June 2021,2021-06-26,49844,30232246,57866,29243489,1258,395192,0.0252387448840382,1.1609421394751624,0.013071870346649072,0.9672946230987932,514,0.0252387448840382,0.013071870346649072,1.1609421394751624,0.9672946230987932,3.611872581115023e-05,0.02190735502626682
514,27 June 2021,2021-06-27,46523,30278769,58563,29302052,978,396170,0.021021860155192057,1.2587967242009328,0.013084085419720993,0.9677425129139167,515,0.021021860155192057,0.013084085419720993,1.2587967242009328,0.9677425129139167,3.371221171880552e-05,0.021941067237985626
515,28 June 2021,2021-06-28,37070,30315839,57016,29359068,907,397077,0.024467224170488265,1.5380631238198004,0.013098004643711164,0.9684398970452376,516,0.024467224170488265,0.013098004643711164,1.5380631238198004,0.9684398970452376,2.6862233484859544e-05,0.021967929471470485
516,29 June 2021,2021-06-29,46104,30361943,60789,29419857,819,397896,0.01776418532014576,1.3185190005205623,0.013105090145251902,0.9689714851253096,517,0.01776418532014576,0.013105090145251902,1.3185190005205623,0.9689714851253096,3.340858949517034e-05,0.022001338060965655
517,30 June 2021,2021-06-30,48606,30410549,61813,29481670,1002,398898,0.02061473892112085,1.2717154260790848,0.013117093019267756,0.9694553689247767,518,0.02061473892112085,0.013117093019267756,1.2717154260790848,0.9694553689247767,3.522162721243817e-05,0.02203655968817809
518,1 July 2021,2021-07-01,46781,30457330,59054,29540724,857,399755,0.018319403176503282,1.2623500993993289,0.013125083518483072,0.9699052412013791,519,0.018319403176503282,0.013125083518483072,1.2623500993993289,0.9699052412013791,3.3899167646485414e-05,0.02207045885582458
519,2 July 2021,2021-07-02,44187,30501517,57497,29598221,737,400492,0.016679113766492407,1.3012198157829227,0.01313023217828805,0.9703852106765706,520,0.016679113766492407,0.01313023217828805,1.3012198157829227,0.9703852106765706,3.201946347438599e-05,0.022102478319298964
520,3 July 2021,2021-07-03,43027,30544544,52270,29650491,950,401442,0.02207915959746206,1.2148186022729914,0.013142838210319984,0.9707295351994778,521,0.02207915959746206,0.013142838210319984,1.2148186022729914,0.9707295351994778,3.1178886435205056e-05,0.02213365720573417
521,4 July 2021,2021-07-04,40150,30584694,42342,29692833,725,402167,0.01805728518057285,1.0545952677459527,0.013149289641413446,0.9708396297834466,522,0.01805728518057285,0.013149289641413446,1.0545952677459527,0.9708396297834466,2.9094110450960633e-05,0.022162751316185128
522,5 July 2021,2021-07-05,34026,30618720,51933,29744766,552,402719,0.01622288837947452,1.5262740257450185,0.013152705273113964,0.9714568734421295,523,0.01622288837947452,0.013152705273113964,1.5262740257450185,0.9714568734421295,2.4656443392388207e-05,0.022187407759577518
523,6 July 2021,2021-07-06,43964,30662684,47054,29791820,930,403649,0.02115367118551542,1.0702847784550997,0.013164177017250023,0.9715985723885098,524,0.02115367118551542,0.013164177017250023,1.0702847784550997,0.9715985723885098,3.1857869784957244e-05,0.022219265629362474
524,7 July 2021,2021-07-07,45701,30708385,44529,29836349,819,404468,0.017920833242161004,0.9743550469355157,0.013171255994087609,0.9716026746440752,525,0.017920833242161004,0.013171255994087609,0.9743550469355157,0.9716026746440752,3.311656143759282e-05,0.022252382190800068
525,8 July 2021,2021-07-08,43504,30751889,44204,29880553,908,405376,0.02087164398675984,1.0160904744391321,0.013182149558357212,0.9716656105255843,526,0.02087164398675984,0.013182149558357212,1.0160904744391321,0.9716656105255843,3.152453751079929e-05,0.022283906728310866
526,9 July 2021,2021-07-09,42660,30794549,45291,29925844,1207,406583,0.028293483356774497,1.0616736990154712,0.01320308344181303,0.9717902996403681,527,0.028293483356774497,0.01320308344181303,1.0616736990154712,0.9717902996403681,3.09129452512573e-05,0.022314819673562126
527,10 July 2021,2021-07-10,41494,30836043,41511,29967355,898,407481,0.02164168313491107,1.000409697787632,0.01321443870084109,0.971828810849693,528,0.02164168313491107,0.01321443870084109,1.000409697787632,0.971828810849693,3.0068020399804744e-05,0.02234488769396193
528,11 July 2021,2021-07-11,37654,30873697,39688,30007043,720,408201,0.019121474478143094,1.0540181654007543,0.013221643005695108,0.9719290501555418,529,0.019121474478143094,0.013221643005695108,1.0540181654007543,0.9719290501555418,2.7285420545964423e-05,0.022372173114507895
529,12 July 2021,2021-07-12,30818,30904515,47544,30054587,2024,410225,0.06567590369264716,1.542734765396846,0.013273950424395917,0.9724982579406277,530,0.06567590369264716,0.013273950424395917,1.542734765396846,0.9724982579406277,2.2331813097825774e-05,0.02239450492760572
530,13 July 2021,2021-07-13,40314,30944829,42436,30097023,625,410850,0.015503299102048916,1.0526368011112766,0.013276854753341826,0.972602660043783,531,0.015503299102048916,0.013276854753341826,1.0526368011112766,0.972602660043783,2.921295065305173e-05,0.02242371787825877
531,14 July 2021,2021-07-14,41759,30986588,39293,30136316,578,411428,0.013841327617998516,0.9409468617543524,0.013277615463825833,0.9725599991841631,532,0.013841327617998516,0.013277615463825833,0.9409468617543524,0.9725599991841631,3.026004877513487e-05,0.022453977927033904
532,15 July 2021,2021-07-15,39071,31025659,39827,30176143,544,411972,0.013923370274628241,1.019349389572829,0.013278428670926861,0.9726189216480462,533,0.013923370274628241,0.013278428670926861,1.019349389572829,0.9726189216480462,2.8312228877446647e-05,0.022482290155911352
533,16 July 2021,2021-07-16,38117,31063776,43878,30220021,560,412532,0.014691607419261747,1.1511399113256553,0.013280162720720108,0.9728379769413737,534,0.014691607419261747,0.013280162720720108,1.1511399113256553,0.9728379769413737,2.762092672625819e-05,0.02250991108263761
534,17 July 2021,2021-07-17,41283,31105059,42051,30262072,517,413049,0.012523314681588063,1.0186032991788387,0.01327915822310448,0.9728987172150999,535,0.012523314681588063,0.01327915822310448,1.0186032991788387,0.9728987172150999,2.9915122334919248e-05,0.02253982620497253
535,18 July 2021,2021-07-18,38330,31143389,38545,30300617,501,413550,0.013070701800156535,1.0056091834072527,0.013278901663528013,0.9729389759091408,536,0.013070701800156535,0.013278901663528013,1.0056091834072527,0.9729389759091408,2.7775274061900897e-05,0.02256760147903443
536,19 July 2021,2021-07-19,29420,31172809,45356,30345973,372,413922,0.01264445955132563,1.5416723317471108,0.013278302895321368,0.9734757300825858,537,0.01264445955132563,0.013278302895321368,1.5416723317471108,0.9734757300825858,2.131877283853703e-05,0.02258892025187297
537,20 July 2021,2021-07-20,42128,31214937,36876,30382849,3998,417920,0.09490125332320547,0.8753323205469047,0.013388462068656426,0.973343274727737,538,0.09490125332320547,0.013388462068656426,0.8753323205469047,0.973343274727737,3.052743922983984e-05,0.022619447691102808
538,21 July 2021,2021-07-21,41687,31256624,38891,30421740,510,418430,0.01223402979346079,0.9329287307793797,0.01338692240083254,0.9732893737980148,539,0.01223402979346079,0.01338692240083254,0.9329287307793797,0.9732893737980148,3.0207875027875364e-05,0.02264965556613068
539,22 July 2021,2021-07-22,34863,31291487,38403,30460143,481,418911,0.013796862002696269,1.1015403149470786,0.013387379129665523,0.9734322629026866,540,0.013796862002696269,0.013387379129665523,1.1015403149470786,0.9734322629026866,2.5262963204279963e-05,0.022674918529334964
540,23 July 2021,2021-07-23,39501,31330988,35144,30495287,542,419453,0.013721171615908459,0.8896989949621529,0.013387799963410028,0.973326694964104,541,0.013721171615908459,0.013387799963410028,0.8896989949621529,0.973326694964104,2.8623822090246474e-05,0.02270354235142521
541,24 July 2021,2021-07-24,40286,31371274,40038,30535325,541,419994,0.01342898277317182,0.9938440152906717,0.013387852849074603,0.973353042659345,542,0.01342898277317182,0.013387852849074603,0.9938440152906717,0.973353042659345,2.919266086245081e-05,0.02273273501228766
542,25 July 2021,2021-07-25,38179,31409453,35945,30571270,411,420405,0.010765080279734933,0.9414861573116111,0.013384664801389569,0.9733143076385317,543,0.010765080279734933,0.013384664801389569,0.9414861573116111,0.9733143076385317,2.7665854119731654e-05,0.02276040086640739
543,26 July 2021,2021-07-26,30820,31440273,42503,30613773,418,420823,0.013562621674237508,1.3790720311486049,0.013384839247420021,0.9737120603246671,544,0.013562621674237508,0.013384839247420021,1.3790720311486049,0.9737120603246671,2.233326236858298e-05,0.022782734128775975
544,27 July 2021,2021-07-27,42971,31483244,41653,30655426,641,421464,0.014917037071513347,0.9693281515440646,0.01338693052088279,0.9737060767943735,545,0.014917037071513347,0.01338693052088279,0.9693281515440646,0.9737060767943735,3.113830685400322e-05,0.02281387243562998
545,28 July 2021,2021-07-28,43165,31526409,38537,30693963,640,422104,0.014826827290628982,0.8927835051546392,0.01338890198373053,0.973595280071384,546,0.014826827290628982,0.01338890198373053,0.8927835051546392,0.973595280071384,3.1278886117452446e-05,0.022845151321747432
546,29 July 2021,2021-07-29,44671,31571080,42115,30736078,549,422653,0.0122898524769985,0.9427816704349578,0.013387346901024609,0.9735516808420871,547,0.0122898524769985,0.013387346901024609,0.9427816704349578,0.9735516808420871,3.2370186997630444e-05,0.02287752150874506
547,30 July 2021,2021-07-30,41499,31612579,37320,30773398,598,423251,0.014409985782789948,0.8992987782838141,0.013388689356853802,0.9734542063145181,548,0.014409985782789948,0.013388689356853802,0.8992987782838141,0.9734542063145181,3.0071643576697767e-05,0.02290759315232176
548,31 July 2021,2021-07-31,41943,31654522,39485,30812883,542,423793,0.01292229931096965,0.9413966573683332,0.013388071378869661,0.973411729294159,549,0.01292229931096965,0.013388071378869661,0.9413966573683332,0.973411729294159,3.039338168479805e-05,0.022937986534006558
549,1 August 2021,2021-08-01,40629,31695151,36628,30849511,424,424217,0.01043589554259273,0.9015235422973737,0.013384287079118191,0.9733195781272662,550,0.01043589554259273,0.013384287079118191,0.9015235422973737,0.9733195781272662,2.944121079731207e-05,0.02296742774480387
550,2 August 2021,2021-08-02,30085,31725236,39120,30888631,420,424637,0.013960445404686722,1.3003157719793916,0.013384833449308305,0.973629668192224,551,0.013960445404686722,0.013384833449308305,1.3003157719793916,0.973629668192224,2.1800655365308857e-05,0.022989228400169176
551,3 August 2021,2021-08-03,42530,31767766,36552,30925183,561,425198,0.013190688925464378,0.8594403950152834,0.013384573532806808,0.9734767940559622,552,0.013190688925464378,0.013384573532806808,0.8594403950152834,0.9734767940559622,3.0818742652038744e-05,0.023020047142821215
552,4 August 2021,2021-08-04,42797,31810563,41873,30967056,532,425730,0.012430777858261093,0.9784097016145992,0.013383290324034819,0.9734834306453488,553,0.012430777858261093,0.013383290324034819,0.9784097016145992,0.9734834306453488,3.101222029812608e-05,0.023051059363119342
553,5 August 2021,2021-08-05,45005,31855568,40906,31007962,465,426195,0.010332185312743028,0.9089212309743362,0.013378979775215434,0.9733922182771941,554,0.010332185312743028,0.013378979775215434,0.9089212309743362,0.9733922182771941,3.2612215214084264e-05,0.023083671578333426
554,6 August 2021,2021-08-06,38705,31894273,40026,31047988,616,426811,0.01591525642681824,1.0341299573698488,0.013382057650287247,0.9734659259986895,555,0.01591525642681824,0.013382057650287247,1.0341299573698488,0.9734659259986895,2.804701232887749e-05,0.023111718590662304
555,7 August 2021,2021-08-07,39068,31933341,43935,31091923,491,427302,0.012567830449472715,1.1245776594655472,0.013381061505590661,0.9736507996454239,556,0.012567830449472715,0.013381061505590661,1.1245776594655472,0.9736507996454239,2.8310054971310834e-05,0.023140028645633616
556,8 August 2021,2021-08-08,36036,31969377,39832,31131755,447,427749,0.012404262404262404,1.1053391053391053,0.013379960454030743,0.9737992391906792,557,0.012404262404262404,0.013379960454030743,1.1053391053391053,0.9737992391906792,2.611296050338275e-05,0.023166141606137
557,9 August 2021,2021-08-09,27428,31996805,41461,31173216,376,428125,0.013708618929561033,1.5116304506343883,0.013380242183555515,0.9742602737992121,558,0.013708618929561033,0.013380242183555515,1.5116304506343883,0.9742602737992121,1.9875299164357365e-05,0.023186016905301355
558,10 August 2021,2021-08-10,38376,32035181,40097,31213313,496,428621,0.012924744632061705,1.0448457369189077,0.013379696528013999,0.974344830453744,559,0.012924744632061705,0.013379696528013999,1.0448457369189077,0.974344830453744,2.7808607289316693e-05,0.02321382551259067
559,11 August 2021,2021-08-11,41586,32076767,39127,31252440,491,429112,0.011806858077237532,0.9408695233972971,0.013377657417906237,0.9743014313131994,560,0.011806858077237532,0.013377657417906237,0.9408695233972971,0.9743014313131994,3.0134686854636335e-05,0.02324396019944531
560,12 August 2021,2021-08-12,40081,32116848,42156,31294596,583,429695,0.014545545270826576,1.0517701654150347,0.0133791149118992,0.9743981103002387,561,0.014545545270826576,0.0133791149118992,1.0517701654150347,0.9743981103002387,2.9044110609836938e-05,0.023273004310055145
561,13 August 2021,2021-08-13,38761,32155609,35759,31330355,477,430172,0.012306184050979076,0.9225510177755992,0.013377821580054666,0.9743356128008647,562,0.012306184050979076,0.013377821580054666,0.9225510177755992,0.9743356128008647,2.8087591910079328e-05,0.023301091901965224
562,14 August 2021,2021-08-14,36135,32191744,37936,31368291,491,430663,0.013587934135879342,1.0498408744984087,0.013378057429880158,0.9744203669114665,563,0.013587934135879342,0.013378057429880158,1.0498408744984087,0.9744203669114665,2.618469940586457e-05,0.02332727660137109
563,15 August 2021,2021-08-15,33245,32224989,35936,31404227,421,431084,0.012663558429839074,1.0809445029327718,0.013377320314989092,0.9745302628342247,564,0.012663558429839074,0.013377320314989092,1.0809445029327718,0.9745302628342247,2.4090503161698285e-05,0.023351367104532787
564,16 August 2021,2021-08-16,24696,32249685,36871,31441098,438,431522,0.017735665694849367,1.4929948169744087,0.013380657826580322,0.9749272899874836,565,0.017735665694849367,0.013380657826580322,1.4929948169744087,0.9749272899874836,1.7895595310010554e-05,0.023369262699842797
565,17 August 2021,2021-08-17,35208,32284893,37143,31478241,440,431962,0.012497159736423541,1.054959100204499,0.013379694335675821,0.975014567959076,566,0.012497159736423541,0.013379694335675821,1.054959100204499,0.975014567959076,2.551296240989843e-05,0.023394775662252697
566,18 August 2021,2021-08-18,36502,32321395,39269,31517510,527,432489,0.01443756506492795,1.0758040655306558,0.01338088903650353,0.9751283940560115,567,0.01443756506492795,0.01338088903650353,1.0758040655306558,0.9751283940560115,2.6450640589812328e-05,0.023421226302842508
567,19 August 2021,2021-08-19,36600,32357995,36457,31553967,543,433032,0.014836065573770492,0.9960928961748634,0.013382534980922026,0.9751521069213342,568,0.014836065573770492,0.013382534980922026,0.9960928961748634,0.9751521069213342,2.6521654856915546e-05,0.023447747957699425
568,20 August 2021,2021-08-20,34308,32392303,36285,31590252,376,433408,0.010959542963740236,1.057625043721581,0.01337996869194512,0.9752394573488646,569,0.010959542963740236,0.01337996869194512,1.057625043721581,0.9752394573488646,2.4860790569154604e-05,0.023472608748268578
569,21 August 2021,2021-08-21,31023,32423326,38577,31628829,401,433809,0.012925893691777069,1.2434967604680398,0.013379534227919739,0.9754961289289076,570,0.012925893691777069,0.013379534227919739,1.2434967604680398,0.9754961289289076,2.2480363350439642e-05,0.02349508911161902
570,22 August 2021,2021-08-22,25420,32448746,44103,31672932,385,434194,0.015145554681353266,1.734972462627852,0.013380917709423963,0.9760910945526216,571,0.015145554681353266,0.013380917709423963,1.734972462627852,0.9760910945526216,1.8420231324120032e-05,0.023513509342943138
571,23 August 2021,2021-08-23,24794,32473540,39553,31712485,357,434551,0.014398644833427442,1.5952649834637411,0.013381694758255491,0.9765638424391058,572,0.014398644833427442,0.013381694758255491,1.5952649834637411,0.9765638424391058,1.7966609577113772e-05,0.023531475952520253
